R,Rc,r1,r1c,r2,r2c,c1,c1c,c2,c2c,t,T,p,y,class,m,am,l,s
CCCCC#C,1,CC(O)C,2.5,O,0.75,Cl[Ru+2]1234([P](C5=CC=C(C=C5)S(=O)([O-])=O)(C6=CC=CC=C67)C8=CC=C(C=C8)S(=O)([O-])=O)(C9=C1C2=C3C94)[P]7(C%10=CC=C(C=C%10)S(=O)([O-])=O)C%11=CC=C(C=C%11)S(=O)([O-])=O.[Na+].[Na+].[Na+].[Na+],5,,,12,100,CCCCCC=O,84,am,0,1,0,0
CCCCC#C,1,CC(O)C,2.5,O,0.75,Cl[Ru+2]12345(C6=C2C3=C4C65)[P](C[P]1(C)C)(C)C,5,,,36,100,CCCCCC=O,38,am,0,1,0,0
CCCCC#C,1,CC(O)C,2.5,O,0.75,Cl[Ru+2]12345([P](CC)(CC)CC[P]5(CC)CC)C6=C1C2=C3C64,5,,,36,100,CCCCCC=O,47,am,0,1,0,0
CCCCC#C,1,CC(O)C,2.5,O,0.75,Cl[Ru+2]1234([P](C5=CC=CC=C5)(C)C6=CC=CC=C6)(C7=C1C2=C3C74)[P](C8=CC=CC=C8)(C)C9=CC=CC=C9,5,,,12,100,CCCCCC=O,99,am,0,1,0,0
CCCCC#C,1,CC(O)C,2.5,O,0.75,Cl[Ru+2]1234(C5=C1C2=C3C54)([P](C)(C6=CC=CC=C6)C)[P](C)(C7=CC=CC=C7)C,1.5,,,12,100,CCCCCC=O,97,am,0,1,0,0
CCCCC#C,1,CC(O)C,2.5,O,0.75,Cl[Ru+2]1234([P](C)(C)C)([P](C)(C)C)C5=C1C2=C3C54,3,,,12,100,CCCCCC=O,97,am,0,1,0,0
C#CCCCCCC,1,CC(O)C,2.5,O,0.75,Cl[Ru+2]12345([P](C6=CC=CC=C6)(C[P]5(C7=CC=CC=C7)C8=CC=CC=C8)C9=CC=CC=C9)C%10=C1C2=C3C%104,2,,,12,100,CCCCCCCC([H])=O,93,am,0,1,0,0
C#CCCCCCCCCCC,1,CC(O)C,2.5,O,0.75,Cl[Ru+2]12345([P](C6=CC=CC=C6)(C[P]5(C7=CC=CC=C7)C8=CC=CC=C8)C9=CC=CC=C9)C%10=C1C2=C3C%104,3,,,12,100,CCCCCCCCCCCC([H])=O,94,am,0,1,0,0
C#CCCCCCCC#C,1,CC(O)C,2.5,O,0.75,Cl[Ru+2]12345([P](C6=CC=CC=C6)(C[P]5(C7=CC=CC=C7)C8=CC=CC=C8)C9=CC=CC=C9)C%10=C1C2=C3C%104,10,,,12,100,O=C([H])CCCCCCCCC([H])=O,89,am,0,1,0,0
C#CC(C)(C)C,1,CC(O)C,2.5,O,0.75,Cl[Ru+2]12345([P](C6=CC=CC=C6)(C[P]5(C7=CC=CC=C7)C8=CC=CC=C8)C9=CC=CC=C9)C%10=C1C2=C3C%104,10,,,24,100,CC(C)(CC([H])=O)C,81,am,0,1,0,0
C#CC1=CC=CC=C1,1,CC(O)C,2.5,O,0.75,Cl[Ru+2]12345([P](C6=CC=CC=C6)(C[P]5(C7=CC=CC=C7)C8=CC=CC=C8)C9=CC=CC=C9)C%10=C1C2=C3C%104,5,,,12,100,O=C(CC1=CC=CC=C1)[H],90,am,0,1,0,0
C#CCC1=CC=CC=C1,1,CC(O)C,2.5,O,0.75,Cl[Ru+2]12345([P](C6=CC=CC=C6)(C[P]5(C7=CC=CC=C7)C8=CC=CC=C8)C9=CC=CC=C9)C%10=C1C2=C3C%104,3,,,12,100,O=C([H])CCC1=CC=CC=C1,93,am,0,1,0,0
C#CCCOCC1=CC=CC=C1,1,CC(O)C,2.5,O,0.75,Cl[Ru+2]12345([P](C6=CC=CC=C6)(C[P]5(C7=CC=CC=C7)C8=CC=CC=C8)C9=CC=CC=C9)C%10=C1C2=C3C%104,3,,,12,100,O=C([H])CCCOCC1=CC=CC=C1,94,am,0,1,0,0
O=C(OCCC#C)C1=CC=CC=C1,1,CC(O)C,2.5,O,0.75,Cl[Ru+2]12345([P](C6=CC=CC=C6)(C[P]5(C7=CC=CC=C7)C8=CC=CC=C8)C9=CC=CC=C9)C%10=C1C2=C3C%104,8,,,12,100,O=C(OCCCC([H])=O)C1=CC=CC=C1,85,am,0,1,0,0
C#CCCCC#N,1,OCCOC,2.5,O,0.75,Cl[Ru+2]12345([P](C6=CC=CC=C6)(C[P]5(C7=CC=CC=C7)C8=CC=CC=C8)C9=CC=CC=C9)C%10=C1C2=C3C%104,10,,,12,130,N#CCCCCC([H])=O,88,am,0,1,0,0
